Latitude,Longitude,Date,Time,Frp
11.7296,-2.7018,2011-01-13,1359,325.6
11.7895,-8.5417,2011-01-13,1359,327.2
9.1616,-12.4099,2011-01-13,1359,322.3
9.8549,-9.5445,2011-01-13,1359,319.3
4.5239,30.2694,2011-01-13,2004,301.6
9.6728,33.8573,2011-01-13,2005,317.3
6.861,36.7185,2011-01-13,2258,314.9
10.4455,34.6156,2011-01-14,0821,319.6
7.1648,34.1826,2011-01-14,0822,327.8
6.5163,26.4963,2011-01-14,0822,330.2
5.643,25.8032,2011-01-14,0823,324
2.4393,28.8324,2011-01-14,0823,317.7
9.346,4.2927,2011-01-14,1000,316.6
10.2855,8.8904,2011-01-14,1000,341.7
7.7448,9.9064,2011-01-14,1001,321.3
6.3587,11.9318,2011-01-14,1001,317.9
3.0925,31.8891,2011-01-14,1122,344.4
4.2952,30.7906,2011-01-14,1123,332.4
5.7335,31.2446,2011-01-14,1123,334.6
6.3263,28.0977,2011-01-14,1123,341.5
7.2328,29.3483,2011-01-14,1123,327.1
7.2091,24.204,2011-01-14,1124,322.8
10.2262,35.2951,2011-01-14,1124,331.3
9.9609,-9.1235,2011-01-14,1139,312.9
5.2762,10.878,2011-01-14,1301,315.2
6.1561,8.4146,2011-01-14,1302,347.4
6.6316,7.2356,2011-01-14,1302,340.7
7.0363,6.9716,2011-01-14,1302,323
8.4005,13.4152,2011-01-14,1302,327.9
6.9407,-0.109,2011-01-14,1302,317.8
9.6642,7.1953,2011-01-14,1303,325.4
9.5445,2.7882,2011-01-14,1303,323.8
9.5649,-1.5166,2011-01-14,1303,331.6
9.1,9.5985,2011-01-14,1303,333.1
9.0708,6.6508,2011-01-14,1303,321.9
9.4487,-9.07,2011-01-14,1441,329.2
4.5269,22.8584,2011-01-14,2047,309.9
6.8444,24.1841,2011-01-14,2047,358.7
8.2065,-2.6256,2011-01-14,2227,306.1
6.5575,26.6581,2011-01-14,2341,370.8
10.3938,30.9685,2011-01-15,0904,319.1
7.7136,19.2823,2011-01-15,0905,330.6
7.2515,24.2481,2011-01-15,0905,321.1
6.2066,28.0887,2011-01-15,0905,328.9
6.6451,23.5146,2011-01-15,0905,321.4
6.5993,20.7166,2011-01-15,0905,330.8
9.3135,18.401,2011-01-15,0905,320.8
8.4524,19.4006,2011-01-15,0905,367.3
7.5664,20.7829,2011-01-15,0905,316.3
6.2767,17.8032,2011-01-15,0906,324.5
5.7007,16.4306,2011-01-15,0906,311.1
4.2017,17.0531,2011-01-15,0906,318.1
10.912,8.1257,2011-01-15,1043,312.2
10.0743,-7.1883,2011-01-15,1043,313.5
6.795,-4.4502,2011-01-15,1044,316
9.0478,-1.407,2011-01-15,1044,319.9
8.1841,-0.1608,2011-01-15,1044,327.6
4.8733,18.881,2011-01-15,1206,327.9
5.122,19.5186,2011-01-15,1206,320.9
3.9564,20.735,2011-01-15,1206,313.1
5.8643,21.9753,2011-01-15,1206,406.3
5.6657,19.5231,2011-01-15,1206,316.4
4.123,19.2748,2011-01-15,1206,333.5
4.7603,21.9794,2011-01-15,1206,324
5.8949,19.8912,2011-01-15,1206,318.5
3.9623,24.5755,2011-01-15,1206,316.7
6.0956,27.9293,2011-01-15,1206,353.6
3.9311,22.3614,2011-01-15,1206,318.9
6.2752,20.2172,2011-01-15,1206,320
5.6646,14.9869,2011-01-15,1206,314.5
7.2862,24.4103,2011-01-15,1206,341.3
6.5087,17.32,2011-01-15,1206,314.9
8.1892,21.4332,2011-01-15,1207,323.6
8.2495,19.5545,2011-01-15,1207,355.6
8.7721,20.2324,2011-01-15,1207,341.6
9.3807,20.8141,2011-01-15,1207,378.9
9.8598,18.4161,2011-01-15,1207,333.8
7.2614,21.3173,2011-01-15,1207,338.5
7.0074,17.291,2011-01-15,1207,323.2
10.8258,20.1635,2011-01-15,1208,339.9
6.9634,-0.613,2011-01-15,1345,322
7.6383,-1.2039,2011-01-15,1345,319
7.9162,-1.931,2011-01-15,1346,316.5
7.4838,-7.4074,2011-01-15,1346,322.4
10.2172,-5.298,2011-01-15,1346,332.3
9.1261,-0.0774,2011-01-15,1346,330.9
8.8539,-4.7314,2011-01-15,1346,321.4
9.6112,-2.2388,2011-01-15,1346,333.4
8.9078,-10.5022,2011-01-15,1346,325.5
8.2383,40.7432,2011-01-15,1952,302
12.6096,35.6601,2011-01-15,1954,314.2
10.0564,36.1393,2011-01-15,2245,306.1
11.494,-4.4709,2011-01-16,0202,301.7
9.3443,35.9167,2011-01-16,0809,312.7
6.6694,33.4105,2011-01-16,0810,323.1
6.0146,28.0376,2011-01-16,0810,351.8
7.7266,33.3015,2011-01-16,0810,344.5
4.7737,26.7545,2011-01-16,0811,308.4
7.6317,19.8084,2011-01-16,0948,312.8
7.6442,11.4997,2011-01-16,0948,315.2
9.7972,5.7612,2011-01-16,0948,322.1
9.0189,12.3545,2011-01-16,0948,317.6
3.3518,20.2705,2011-01-16,0949,315.8
1.0938,34.9552,2011-01-16,1109,322.6
2.6226,32.4006,2011-01-16,1110,320.8
5.2852,29.392,2011-01-16,1111,318
5.6111,26.738,2011-01-16,1111,317.9
6.9215,31.8053,2011-01-16,1111,396.7
7.6425,32.9474,2011-01-16,1111,362.7
8.3921,33.6714,2011-01-16,1111,338.6
9.9808,33.8906,2011-01-16,1112,308.1
8.8342,-3.6443,2011-01-16,1126,327.9
3.4029,19.0941,2011-01-16,1248,318.1
4.3909,14.951,2011-01-16,1249,325.1
5.0597,15.2145,2011-01-16,1249,337.9
5.4901,12.1243,2011-01-16,1249,331.3
9.134,6.8283,2011-01-16,1250,322.4
7.7342,6.6957,2011-01-16,1250,320.6
8.5795,9.7695,2011-01-16,1250,322.3
7.8353,10.7479,2011-01-16,1250,319.1
8.4189,6.6982,2011-01-16,1250,323.3
6.8262,15.8074,2011-01-16,1250,334.2
7.0144,11.3841,2011-01-16,1250,320.3
9.1674,5.1505,2011-01-16,1251,323.9
10.5503,7.2554,2011-01-16,1251,320.6
9.0431,-8.4151,2011-01-16,1429,321.6
3.948,26.6228,2011-01-16,2034,307.1
6.516,30.5231,2011-01-16,2035,313.8
8.3963,34.1904,2011-01-16,2035,300.9
11.2717,1.812,2011-01-16,2215,303.3
6.062,28.9084,2011-01-16,2329,300.3
-4.5047,12.0581,2011-01-17,0110,323.8
10.2932,21.7104,2011-01-17,0852,322.6
8.7208,24.1297,2011-01-17,0852,318.4
6.4653,17.214,2011-01-17,0853,310.8
5.7409,27.6861,2011-01-17,0853,321.1
7.0649,21.9635,2011-01-17,0853,317.3
5.4762,21.7175,2011-01-17,0853,319
7.4661,30.3058,2011-01-17,0853,314.6
7.975,21.2228,2011-01-17,0853,322.3
4.518,26.252,2011-01-17,0853,320.4
3.6756,19.4162,2011-01-17,0854,308.1
3.8543,28.9789,2011-01-17,0854,316.2
9.7438,5.248,2011-01-17,1031,325
7.6884,8.3404,2011-01-17,1031,313.9
8.6756,-3.6489,2011-01-17,1031,311.6
5.767,6.1976,2011-01-17,1032,314.6
-3.9438,25.2282,2011-01-17,1151,321.6
3.7534,27.471,2011-01-17,1153,402
3.1186,28.9301,2011-01-17,1153,315
4.2644,27.181,2011-01-17,1153,323.5
3.4442,19.2584,2011-01-17,1153,325.9
5.1793,29.2519,2011-01-17,1153,396.4
3.1183,31.967,2011-01-17,1153,319.1
6.1414,28.8208,2011-01-17,1154,325.7
6.5303,29.5055,2011-01-17,1154,333.5
5.4504,18.9712,2011-01-17,1154,319.6
5.8252,20.5231,2011-01-17,1154,315.8
6.57,23.8395,2011-01-17,1154,320.4
5.8156,28.1397,2011-01-17,1154,323.8
6.6912,23.4676,2011-01-17,1154,329.6
6.9004,24.0297,2011-01-17,1154,331.5
7.9992,29.5421,2011-01-17,1154,388.9
8.6652,31.3838,2011-01-17,1154,326.5
7.529,18.7446,2011-01-17,1155,316.8
8.3248,20.3636,2011-01-17,1155,323.8
9.8777,24.8325,2011-01-17,1155,324.2
10.7928,17.864,2011-01-17,1155,327.5
6.5172,0.4454,2011-01-17,1333,323.3
7.452,1.8694,2011-01-17,1333,320.3
7.4276,-1.3571,2011-01-17,1333,324.1
7.9477,0.1502,2011-01-17,1333,329.7
8.0899,-1.6201,2011-01-17,1333,321.4
9.1034,2.231,2011-01-17,1333,320
8.3418,-5.4121,2011-01-17,1334,318.3
9.7198,-1.9334,2011-01-17,1334,323.5
12.0386,-8.722,2011-01-17,1335,336.8
8.5913,21.3738,2011-01-17,2119,302.7
12.5285,35.7237,2011-01-18,0756,317.5
6.7389,36.9335,2011-01-18,0757,326.4
4.1159,31.7061,2011-01-18,0758,311.7
9.4707,20.0876,2011-01-18,0935,322.6
8.2496,17.9127,2011-01-18,0936,315.6
6.8613,20.5454,2011-01-18,0936,322.4
7.3416,9.6501,2011-01-18,0936,327.5
5.898,12.2647,2011-01-18,0936,319.3
3.9489,18.9414,2011-01-18,0937,314.6
3.4514,33.3621,2011-01-18,1058,330.9
6.214,34.6584,2011-01-18,1058,370.8
9.3576,32.717,2011-01-18,1059,330.1
7.4049,32.0115,2011-01-18,1059,347.1
13.3148,-12.0254,2011-01-18,1113,314.2
9.4201,-9.6379,2011-01-18,1114,313.6
12.8205,-12.9627,2011-01-18,1114,327.3
8.8371,-12.3519,2011-01-18,1115,320.9
-2.4077,15.2128,2011-01-18,1235,324.2
4.1181,19.8213,2011-01-18,1236,312.4
2.7249,19.192,2011-01-18,1236,317.1
3.813,19.8649,2011-01-18,1236,319.5
4.5839,14.4167,2011-01-18,1237,327.9
4.5958,15.4133,2011-01-18,1237,320.6
5.6359,15.3425,2011-01-18,1237,323.6
4.4972,15.0995,2011-01-18,1237,318.2
6.167,17.2369,2011-01-18,1237,317.2
5.9985,12.2876,2011-01-18,1237,341.7
7.5105,18.786,2011-01-18,1237,320.8
7.8126,13.1184,2011-01-18,1238,324.9
9.0454,10.8888,2011-01-18,1238,322.2
7.4518,9.2163,2011-01-18,1238,325.9
9.1194,16.1577,2011-01-18,1238,329
7.1529,9.9978,2011-01-18,1238,325.4
7.4771,-5.0463,2011-01-18,1416,317.8
8.3452,-7.4035,2011-01-18,1416,315.5
10.3674,-11.4337,2011-01-18,1417,317.8
8.3852,-9.1096,2011-01-18,1417,320
8.5416,-12.3479,2011-01-18,1417,333.7
9.4983,-9.4099,2011-01-18,1417,326.5
9.7962,-9.635,2011-01-18,1417,321.9
14.389,-14.3077,2011-01-18,1418,342.7
7.2275,23.946,2011-01-18,2023,302.6
9.5308,32.1995,2011-01-18,2316,301.7
9.7124,29.9396,2011-01-19,0840,310.7
7.8673,29.5777,2011-01-19,0840,323
7.5864,23.5522,2011-01-19,0840,314
5.6742,30.181,2011-01-19,0841,329.8
5.4279,22.3341,2011-01-19,0841,314.9
5.7441,23.116,2011-01-19,0841,329.4
4.7318,19.1496,2011-01-19,0841,314.9
10.9708,5.3276,2011-01-19,1018,323.1
8.3472,9.9197,2011-01-19,1019,318.7
9.2047,-4.167,2011-01-19,1019,325.8
7.0233,3.6768,2011-01-19,1019,310.4
2.4939,28.9935,2011-01-19,1141,309.6
5.6494,28.2154,2011-01-19,1141,337
4.1129,27.4434,2011-01-19,1141,317.2
4.5594,28.5103,2011-01-19,1141,319.4
4.0881,21.2977,2011-01-19,1141,307
8.6296,31.3566,2011-01-19,1142,328
6.3089,28.3828,2011-01-19,1142,331.7
7.7961,22.006,2011-01-19,1142,316.9
7.8005,31.835,2011-01-19,1142,322.8
9.2938,28.6749,2011-01-19,1142,328.9
7.3035,22.7499,2011-01-19,1142,324
9.713,19.8274,2011-01-19,1143,321.3
6.6805,10.8749,2011-01-19,1320,324.1
7.0585,1.0937,2011-01-19,1321,334.4
7.8356,3.8173,2011-01-19,1321,325
8.186,3.4304,2011-01-19,1321,327.8
8.3028,1.5405,2011-01-19,1321,327.3
8.6383,1.9537,2011-01-19,1321,324.2
9.4517,5.1548,2011-01-19,1321,328.1
9.0773,-1.4888,2011-01-19,1321,335.9
10.5809,5.3677,2011-01-19,1322,333.2
10.5827,1.0736,2011-01-19,1322,334.5
9.8215,33.832,2011-01-19,1928,318.1
10.3976,-3.7443,2011-01-19,2246,305.1
-27.6971,30.0264,2011-01-20,0755,321.2
8.8218,17.1256,2011-01-20,0923,327.7
5.6365,27.4643,2011-01-20,0924,319.3
4.3542,19.7955,2011-01-20,0924,334.4
10.2873,35.2065,2011-01-20,1047,332
11.75,-6.2733,2011-01-20,1101,324.1
10.103,-7.4186,2011-01-20,1102,317.4
9.4421,-8.5767,2011-01-20,1102,323.3
8.7433,-10.6316,2011-01-20,1102,312.1
4.7115,19.198,2011-01-20,1224,323.7
3.8415,15.6706,2011-01-20,1224,320.6
4.3164,24.3583,2011-01-20,1224,312.9
6.2678,21.556,2011-01-20,1225,317.6
6.3616,16.2197,2011-01-20,1225,321.7
7.7412,20.0098,2011-01-20,1225,323.9
8.2602,17.6602,2011-01-20,1225,325.1
8.3999,12.5049,2011-01-20,1226,349.7
10.5066,10.7389,2011-01-20,1226,332.4
8.6796,-5.3371,2011-01-20,1404,325.1
8.5271,-9.4957,2011-01-20,1404,318.5
6.7713,-4.4455,2011-01-20,1404,320.7
7.8138,-5.3236,2011-01-20,1404,320.4
9.714,-8.6118,2011-01-20,1405,328.5
10.8456,-6.6084,2011-01-20,1405,327.9
9.5495,-10.1232,2011-01-20,1405,321.1
11.7437,-10.8,2011-01-20,1405,337.9
10.2467,-7.8345,2011-01-20,1405,325
8.4895,33.1365,2011-01-20,2011,312.2
10.4469,-9.8331,2011-01-21,0221,311.9
7.7758,24.0403,2011-01-21,0828,315.9
6.3311,26.1442,2011-01-21,0828,314.3
7.1954,32.3361,2011-01-21,0828,351.3
5.2139,28.2409,2011-01-21,0829,317.9
2.201,31.727,2011-01-21,0829,326.2
4.7093,24.2026,2011-01-21,0829,313.6
8.8966,10.1552,2011-01-21,1006,326.7
7.4657,-0.678,2011-01-21,1007,309.2
2.518,31.8353,2011-01-21,1128,325
2.9907,29.1712,2011-01-21,1128,313.4
6.6448,32.6025,2011-01-21,1129,336.4
7.0471,32.3681,2011-01-21,1129,333.5
4.1899,32.6662,2011-01-21,1129,338.6
4.5912,29.9937,2011-01-21,1129,317.3
4.9496,29.7322,2011-01-21,1129,318.7
6.1326,33.7833,2011-01-21,1129,391.9
7.1211,24.4448,2011-01-21,1130,324.6
8.6968,26.9425,2011-01-21,1130,321.7
11.0165,-10.1003,2011-01-21,1144,320.6
7.1909,10.1764,2011-01-21,1308,330
8.1072,7.7585,2011-01-21,1309,321.6
7.4967,-1.0035,2011-01-21,1309,319.9
8.0937,-1.9338,2011-01-21,1309,317.1
10.2585,5.8562,2011-01-21,1309,328
11.0497,3.7376,2011-01-21,1309,331.7
4.2257,26.3794,2011-01-21,2053,303
8.0057,-4.1174,2011-01-21,2233,312
6.0453,37.8865,2011-01-22,0733,328.2
6.5566,25.7163,2011-01-22,0911,346.9
6.5011,22.3851,2011-01-22,0911,325.1
9.3022,15.0098,2011-01-22,0911,319.5
5.3377,19.4825,2011-01-22,0912,316.4
7.4768,33.5118,2011-01-22,1034,332.6
10.8196,-4.2431,2011-01-22,1049,326.7
9.7348,-7.5329,2011-01-22,1050,316.9
1.7349,23.2145,2011-01-22,1211,306
3.4139,20.9207,2011-01-22,1212,339.4
4.5035,24.2796,2011-01-22,1212,306.8
4.5011,19.1957,2011-01-22,1212,324
4.9635,19.5963,2011-01-22,1212,329.5
5.3936,18.0575,2011-01-22,1212,327.7
6.0341,18.7203,2011-01-22,1212,318.2
7.6528,22.9131,2011-01-22,1213,316
7.5734,19.6929,2011-01-22,1213,320.7
7.7646,17.0845,2011-01-22,1213,319.4
8.9751,18.8753,2011-01-22,1213,348.2
9.7613,17.374,2011-01-22,1214,326.5
8.2295,-8.1244,2011-01-22,1352,318.1
9.3805,-7.1026,2011-01-22,1352,323.1
9.4636,-8.4906,2011-01-22,1352,328.8
8.3459,-0.2104,2011-01-22,1352,323.1
9.9619,-8.77,2011-01-22,1353,326.8
11.7641,-10.9703,2011-01-22,1353,320.8
7.3853,29.9757,2011-01-22,1958,316.3
10.3363,13.4721,2011-01-22,2138,305.4
10.2931,35.9727,2011-01-23,0815,327.8
7.3156,29.3048,2011-01-23,0816,328.5
6.1894,27.0119,2011-01-23,0816,319.2
5.6959,26.6562,2011-01-23,0816,316.3
7.7557,29.522,2011-01-23,0816,322.1
3.4183,29.4783,2011-01-23,0817,317.3
10.7406,21.2005,2011-01-23,0953,325.5
10.0461,3.3984,2011-01-23,0954,324.7
5.61,13.6931,2011-01-23,0955,317.9
1.9415,32.0045,2011-01-23,1116,327.1
2.8939,31.5348,2011-01-23,1116,323.9
3.5466,27.786,2011-01-23,1116,322
7.6695,33.9842,2011-01-23,1117,328.4
5.1995,32.3114,2011-01-23,1117,344
6.2995,35.0937,2011-01-23,1117,337.5
6.8762,36.6647,2011-01-23,1117,338.5
5.9349,28.2348,2011-01-23,1117,347.4
7.0984,32.8223,2011-01-23,1117,332.6
8.208,34.1448,2011-01-23,1117,354
9.2409,30.0605,2011-01-23,1118,329.7
13.6779,-14.3769,2011-01-23,1132,321.8
7.8815,-6.3927,2011-01-23,1133,311.6
5.0168,15.3436,2011-01-23,1255,321.2
9.5576,14.0534,2011-01-23,1256,323.7
8.0312,13.8355,2011-01-23,1256,325.5
8.5116,9.7199,2011-01-23,1256,345.2
9.7804,11.0056,2011-01-23,1257,328.8
10.5414,8.3857,2011-01-23,1257,340.2
11.0127,4.8661,2011-01-23,1257,342.3
10.1179,-9.1006,2011-01-23,1435,321.4
2.3153,31.6252,2011-01-23,2040,313.4
4.565,19.4911,2011-01-23,2041,301.4
7.0188,24.2416,2011-01-23,2041,306.7
10.2876,36.0152,2011-01-23,2334,310.4
4.3248,26.3768,2011-01-23,2336,315.1
9.1431,26.1294,2011-01-24,0858,324.3
5.2978,27.9566,2011-01-24,0859,327.8
6.6163,27.9797,2011-01-24,0859,328.8
6.1287,26.0763,2011-01-24,0859,362.8
6.5475,25.5578,2011-01-24,0859,360
7.0426,21.2118,2011-01-24,0859,320.9
4.585,21.8518,2011-01-24,0900,316
10.0312,3.9935,2011-01-24,1037,324.8
10.4662,6.0891,2011-01-24,1037,329.1
3.2466,22.2481,2011-01-24,1159,316.4
3.2352,28.9794,2011-01-24,1159,341.2
4.1258,20.4831,2011-01-24,1200,328.4
5.7372,26.9239,2011-01-24,1200,332.4
5.5884,21.6455,2011-01-24,1200,323.6
6.5767,26.2018,2011-01-24,1200,325.7
6.5973,23.7927,2011-01-24,1200,335.6
6.79,22.3706,2011-01-24,1200,321.2
6.695,17.7431,2011-01-24,1200,323.5
7.5624,18.6594,2011-01-24,1201,345.5
10.034,30.7252,2011-01-24,1201,328.5
9.1006,15.7014,2011-01-24,1201,330.1
7.3912,20.689,2011-01-24,1201,324.1
7.6008,-0.2309,2011-01-24,1339,317.9
9.9146,1.5769,2011-01-24,1340,343.2
10.6798,-4.5753,2011-01-24,1340,330
9.9746,6.7022,2011-01-24,1340,327.3
6.4406,33.0982,2011-01-24,1946,320.9
9.6626,16.2735,2011-01-25,0018,302.4
7.8695,34.315,2011-01-25,0803,367.4
6.4071,31.8046,2011-01-25,0804,328.6
3.7073,32.8522,2011-01-25,0804,327.5
10.7125,18.56,2011-01-25,0941,321.7
8.3562,20.613,2011-01-25,0942,312.9
6.9694,18.1454,2011-01-25,0942,320.3
-6.3441,38.5437,2011-01-25,1101,337
4.7814,29.5121,2011-01-25,1104,323.8
3.1493,29.2087,2011-01-25,1104,316.9
5.6724,30.2704,2011-01-25,1105,326.4
6.8864,34.7493,2011-01-25,1105,375.6
7.2041,33.37,2011-01-25,1105,333.7
8.1659,33.7701,2011-01-25,1105,324.9
5.0549,29.8568,2011-01-25,1105,332.2
9.7525,33.8974,2011-01-25,1106,344.2
10.3743,-9.3826,2011-01-25,1120,328.6
6.0312,14.2501,2011-01-25,1243,327
6.8035,14.1376,2011-01-25,1243,322.3
5.3946,15.475,2011-01-25,1243,328.2
7.3099,11.8348,2011-01-25,1244,327.6
7.6603,12.7488,2011-01-25,1244,332.1
8.9378,16.564,2011-01-25,1244,345.6
8.883,10.1744,2011-01-25,1244,328.8
11.011,5.4812,2011-01-25,1245,343
13.2779,4.5535,2011-01-25,1246,358.4
12.9925,-10.4496,2011-01-25,1424,326.9
4.0551,29.4693,2011-01-25,2028,353.2
6.0867,27.5986,2011-01-25,2029,303.6
9.5005,32.0632,2011-01-25,2030,350.4
6.9284,34.1268,2011-01-25,2322,352.4
5.6406,6.668,2011-01-26,0102,300.1
8.3788,31.6148,2011-01-26,0846,323.6
7.0528,32.5118,2011-01-26,0846,324.5
7.2514,23.9812,2011-01-26,0847,349.3
6.3197,26.2068,2011-01-26,0847,333.2
6.1056,26.0936,2011-01-26,0847,330.9
6.1032,23.6521,2011-01-26,0847,342.3
5.0313,27.7458,2011-01-26,0847,316.3
4.0767,29.5376,2011-01-26,0847,341
0.734,31.2228,2011-01-26,0848,311
11.1636,4.9527,2011-01-26,1024,335.1
8.5406,9.8944,2011-01-26,1025,323.9
7.624,-0.885,2011-01-26,1026,339
2.2508,32.3596,2011-01-26,1146,331.6
5.0109,27.262,2011-01-26,1147,321.1
4.1621,29.8925,2011-01-26,1147,335.8
4.5396,29.3931,2011-01-26,1147,413.5
3.7749,22.451,2011-01-26,1147,335.5
3.5999,29.1073,2011-01-26,1147,316.1
3.0845,29.7894,2011-01-26,1147,321.5
6.399,31.5198,2011-01-26,1148,328.5
5.9383,25.4425,2011-01-26,1148,336
7.0416,30.7393,2011-01-26,1148,360.2
6.6094,25.0512,2011-01-26,1148,332.8
6.648,21.9793,2011-01-26,1148,327.5
7.0119,21.9511,2011-01-26,1148,320.5
7.1374,21.1296,2011-01-26,1148,329.9
6.0934,32.4812,2011-01-26,1148,340.1
8.1376,20.7553,2011-01-26,1149,320
9.5047,22.3893,2011-01-26,1149,332.4
8.7791,5.121,2011-01-26,1327,325.5
8.6184,-2.4565,2011-01-26,1327,336.1
8.0831,3.2474,2011-01-26,1327,322.8
9.5832,-0.0368,2011-01-26,1328,332.8
11.0439,6.138,2011-01-26,1328,325
10.8832,-3.702,2011-01-26,1328,328.6
7.2417,20.6203,2011-01-26,2112,302.7
6.3675,23.801,2011-01-27,0006,305
6.635,36.809,2011-01-27,0751,319.6
8.7746,26.7851,2011-01-27,0929,325
6.5816,36.8584,2011-01-27,1052,326.3
4.2589,30.2985,2011-01-27,1052,326.7
7.474,34.5775,2011-01-27,1053,342.7
9.6188,36.4419,2011-01-27,1053,340.5
11.1408,36.2192,2011-01-27,1054,328.3
9.5125,-2.9876,2011-01-27,1108,323.6
12.3606,-11.8061,2011-01-27,1108,319.6
8.4375,18.3509,2011-01-27,1232,319.2
13.9137,13.2828,2011-01-27,1233,355.6
10.548,-14.1197,2011-01-27,1411,322.4
9,-11.6414,2011-01-27,1411,320.5
9.612,-10.6724,2011-01-27,1411,319.2
10.2178,-9.7768,2011-01-27,1411,326.4
11.7279,-13.7822,2011-01-27,1412,325.5
0.9635,33.7435,2011-01-27,2015,312.4
3.0342,32.4535,2011-01-27,2016,312.8
7.1544,34.8439,2011-01-27,2017,309.2
10.0822,35.0485,2011-01-27,2309,301.5
7.8454,12.9325,2011-01-28,0049,306.7
9.0138,31.0222,2011-01-28,0834,321.8
7.6468,30.6709,2011-01-28,0834,321.8
6.3015,33.446,2011-01-28,0834,337.1
3.9032,27.6917,2011-01-28,0835,326
5.4974,34.1774,2011-01-28,0835,324.5
6.3324,25.9825,2011-01-28,0835,324.3
5.7465,26.4406,2011-01-28,0835,318.9
4.376,30.4197,2011-01-28,0835,331.5
9.091,11.1322,2011-01-28,1012,344.4
11.232,4.8728,2011-01-28,1012,324.4
8.1582,5.0432,2011-01-28,1013,314.5
-0.726,29.0965,2011-01-28,1134,327.5
2.2158,30.672,2011-01-28,1134,330.8
0.9933,30.038,2011-01-28,1134,341.4
2.8441,31.9971,2011-01-28,1134,339.2
1.6915,31.5165,2011-01-28,1134,337.4
4.7196,29.125,2011-01-28,1135,377.6
4.9356,27.452,2011-01-28,1135,349.3
5.7379,29.8759,2011-01-28,1135,338.3
6.5775,33.6192,2011-01-28,1135,326.4
6.5534,30.3791,2011-01-28,1135,357.8
5.498,22.9935,2011-01-28,1135,328.7
4.1178,32.4852,2011-01-28,1135,345.3
4.0112,28.3672,2011-01-28,1135,322.4
4.7354,30.4663,2011-01-28,1135,333.2
7.6392,33.6892,2011-01-28,1136,333.1
8.0872,33.0896,2011-01-28,1136,346.8
8.5726,31.1971,2011-01-28,1136,325.8
6.3756,27.16,2011-01-28,1136,335
9.5771,28.9176,2011-01-28,1136,380.5
9.2081,21.2816,2011-01-28,1137,342.1
5.4619,10.7504,2011-01-28,1314,329.8
6.5658,5.579,2011-01-28,1314,326.6
8.6747,1.8668,2011-01-28,1315,338.3
9.6497,4.7357,2011-01-28,1315,330.4
10.7152,8.4282,2011-01-28,1315,330.1
8.1661,5.3023,2011-01-28,1315,323.4
8.0237,7.7402,2011-01-28,1315,331
10.1202,-0.6127,2011-01-28,1316,350.2
4.5793,24.162,2011-01-28,2059,300
5.9507,24.3975,2011-01-28,2100,310.4
5.5745,32.2703,2011-01-28,2353,323.1
6.3783,40.4742,2011-01-29,0739,320.8
7.5746,18.7299,2011-01-29,0917,321
9.6228,16.6642,2011-01-29,0917,347.7
8.0358,20.4619,2011-01-29,0917,322.8
7.4397,17.444,2011-01-29,0918,329.6
5.9809,23.5853,2011-01-29,0918,375.1
4.5863,26.3363,2011-01-29,0918,316.3
7.6018,33.8219,2011-01-29,1041,351.7
10.6256,-0.2603,2011-01-29,1055,334.6
8.8161,-0.7515,2011-01-29,1056,326.5
-5.1141,20.5794,2011-01-29,1216,318.7
1.4966,18.4087,2011-01-29,1217,325.3
4.5734,23.4448,2011-01-29,1218,324.3
5.6451,24.2918,2011-01-29,1218,338.1
4.7541,27.7968,2011-01-29,1218,325
8.6294,15.0497,2011-01-29,1219,332.1
6.0733,19.852,2011-01-29,1219,332.2
6.1551,18.1631,2011-01-29,1219,321.9
6.8273,20.0534,2011-01-29,1219,323.1
6.3396,14.9943,2011-01-29,1219,324.8
7.1907,18.4474,2011-01-29,1219,321.6
7.8229,20.6116,2011-01-29,1219,347.4
7.6105,16.8883,2011-01-29,1219,331.1
8.1882,18.6058,2011-01-29,1219,334
7.4354,10.4043,2011-01-29,1219,319.8
10.1406,6.6174,2011-01-29,1220,325.7
10.1598,19.707,2011-01-29,1220,336.3
7.9911,-5.4185,2011-01-29,1358,323.1
8.7374,-9.0556,2011-01-29,1358,316.8
10.529,-2.0871,2011-01-29,1359,337.9
10.1079,-10.2189,2011-01-29,1359,341.6
11.517,-8.3195,2011-01-29,1359,332.3
15.5239,-8.3795,2011-01-29,1400,392.2
5.9006,32.5435,2011-01-29,2004,339.5
7.816,12.8131,2011-01-29,2143,301.7
12.8879,24.1529,2011-01-30,0035,301.9
9.0553,36.0478,2011-01-30,0821,333.3
7.0301,31.4347,2011-01-30,0822,351.5
5.4248,29.3832,2011-01-30,0823,339.7
4.5434,29.9769,2011-01-30,0823,388
0.9771,30.0759,2011-01-30,0824,337.6
9.0997,13.3993,2011-01-30,1000,324.7
-4.513,12.0588,2011-01-30,1004,325.5
2.6976,29.2531,2011-01-30,1122,353.2
4.8657,30.6383,2011-01-30,1123,367
5.3045,28.2396,2011-01-30,1123,390.2
6.9317,33.228,2011-01-30,1123,336.7
6.7689,28.4399,2011-01-30,1123,334.5
9.7679,28.7216,2011-01-30,1124,330.8
8.6861,27.4141,2011-01-30,1124,340.5
12.293,-11.16,2011-01-30,1138,320.8
7.1446,10.2904,2011-01-30,1302,326.7
10.0108,10.5114,2011-01-30,1303,335.4
8.9283,6.7777,2011-01-30,1303,327.4
